probe,gene,log2FC,pval,adj_pval,neglog10_pval,sig
1773096_at,GAL2,0.010717930456130148,0.9010522973384542,0.9396602257194987,0.027029155730713808,not significant
1775507_at,SRL2,-0.7350074857328487,0.007452904852504713,0.030027018925770588,1.5224877822982816,not significant
1779539_at,EMP70,-1.159911861669129,0.0014244734412370474,0.009704891375211007,2.013009321214358,downregulated
1775884_at,RAX2,0.21803641727448578,0.02377831808777886,0.06921158703341793,1.1598211921990107,not significant
1778168_at,ARP6,-0.06397024276004976,0.5634742731457846,0.695229406902691,0.15787186632713354,not significant
1778051_at,SMC4,0.09341980942102514,0.5785034196573859,0.7086520984212435,0.14956692252904175,not significant
1773465_at,CSF1,1.2068640696463921,0.001200654887780465,0.00875634395124521,2.05767718757989,upregulated
1775971_at,GAA1,0.5528249975503712,0.0024286545204237277,0.01375146974051321,1.8616508824822187,not significant
1769691_at,ALT1,-0.569512309376655,0.0007161134378235731,0.006483585458604811,2.1881847604484026,not significant
1776248_at,XDJ1,-0.5124134818590215,0.00013837988719836534,0.002924981445461772,2.5338768845079973,not significant
1774952_at,SUL2,1.6583664342577806,0.003937622950729467,0.019073733867717917,1.719564281289918,upregulated
1775767_at,NYV1,0.24293852159944954,0.012561882536245883,0.043414374559169834,1.3623664511760907,not significant
1773450_at,GIS3,0.019841966190143917,0.886897824098906,0.9307614925336449,0.03116159264582476,not significant
1779099_at,IOC2,0.4371639375810893,0.0010125839379298944,0.007818048384191095,2.106901646141917,not significant
1778232_at,KIN2,0.16990394648696344,0.12673249863337038,0.2421634455438838,0.6158914127896299,not significant
1776159_at,HRT3,0.08753745321044946,0.4277933107443923,0.5786631499704075,0.2375741731990409,not significant
1772928_at,CHA4,-0.05040871403612197,0.36530537151216147,0.5194268777974768,0.2844755815124198,not significant
1776414_at,ICT1,1.9963645131001089,0.0004293955146554438,0.004997046909234976,2.301286573646011,upregulated
1776335_at,ERG27,0.8005177141305769,0.005478612060361471,0.024190009129547538,1.6163639677310773,not significant
1774891_at,APC9,0.37678389370128523,6.214502426542376e-05,0.0021070901554046126,2.676316881972778,not significant
1771269_at,CDC45,0.01422598213665714,0.9407329037841912,0.9649267103954985,0.015505671609117545,not significant
1770395_at,SEN2,-0.07260449463653307,0.38271149503032065,0.5370147942592891,0.2700137497256399,not significant
1778865_at,MDN1,1.704133018097547,0.0019828063831096865,0.012080737824832079,1.9179065405933773,upregulated
1775381_at,REX3,0.3159561347088405,0.03660376833587094,0.09533030990810239,1.020768995133095,not significant
1778532_at,AHP1,0.2009078061550129,0.010722657220804658,0.038634091034933496,1.4130293011789223,not significant
1778570_at,CCW12,-0.1819827371846374,0.010299512166232717,0.03764508810684426,1.4242916820730178,not significant
1775699_at,HOG1,0.009542108044733237,0.8268126949339436,0.8922979587436437,0.0494901005222245,not significant
1779696_at,AVL9,0.16098647574412447,0.15660149748754437,0.2831307681934931,0.5480129327169598,not significant
1777682_at,CFT2,-0.282774831698478,0.001077446854629068,0.008142696561124796,2.089231748958176,not significant
1779193_at,MSL5,-0.6799489927285592,0.00012357067399223196,0.002793432869605838,2.5538617609281453,not significant
1777929_at,CLF1,0.11813123171811424,0.012823779696895354,0.04412413870518653,1.3553237588672487,not significant
1778434_at,SRN2,-0.027357386844957296,0.8891737614172606,0.9318524103957718,0.030652867073487293,not significant
1771792_at,YPS1,0.8132578046843083,0.002360427359235201,0.01353844885535472,1.8684310913488034,not significant
1779866_at,YPS3,1.6883108919544372,0.003702264931914467,0.018306881501155198,1.7373856296025723,upregulated
1769666_at,APC2,0.7358564698505683,0.0002774679172249211,0.004010806083907326,2.396768334957979,not significant
1777800_at,DCN1,0.3778613353022994,0.06341023201230865,0.1443038349501268,0.8407221271494199,not significant
1777632_at,DIP2,-2.23113885873653,0.00017760044202551375,0.0033209363674543664,2.4787394458494307,downregulated
1779910_at,ZRT2,0.5881598130358787,1.2504086131370214e-05,0.0013529173588476603,2.868728730891351,not significant
1771312_at,ACE2,0.13052635420886521,0.13715851204753285,0.2570075822454457,0.590054063910795,not significant
1778655_at,CKI1,0.5933973947887023,0.0753278315089824,0.16424232696132474,0.7845149105730224,not significant
1774937_at,PDC5,0.6829298402534304,0.02958572615911305,0.08143905079745452,1.089167296842165,not significant
1774546_at,SLX4,0.45429902181011284,0.050440923592329656,0.12162806995078959,0.9149661847843407,not significant
1778375_at,TIS11,4.6491748541787326,5.353866452684938e-06,0.001089802192804436,2.9626523225817465,upregulated
1777623_at,NHA1,1.811860555732749,5.420389569139615e-08,0.00014965340115386712,3.8249134085560215,upregulated
1770783_at,SLS1,-1.2099102518978893,0.005478052968761738,0.024190009129547538,1.6163639677310773,downregulated
1773865_at,RRN5,-0.7170345981662755,0.00011519539474341363,0.002701406166858421,2.568410113049214,not significant
1775678_at,PUT1,-0.08539142307618687,0.5292858556352662,0.6674363512683256,0.17559014361272113,not significant
1777787_at,ACF2,-0.25287771456294267,0.0022117839873638545,0.012953041486555305,1.8876282434949978,not significant
1774561_at,RMP1,0.6535224059850141,0.007037016091482343,0.02884490316868681,1.5399309146145086,not significant
1776896_at,SPE4,-0.13165696632091664,0.13521169782001582,0.25449421870084965,0.5943220790043837,not significant
1772092_at,SMD3,-0.3959854860287931,0.04344381837473562,0.10844167601109053,0.9648037788382937,not significant
1772487_at,PEP3,0.02501417752158418,0.8530771606555009,0.9088269238826613,0.04151881552338508,not significant
1772022_at,STM1,-0.9652901741717903,0.0006610129024185802,0.006212401513150622,2.20674048318968,not significant
1769627_at,PCD1,0.5588484896375354,0.0009173890787566608,0.00740415646429305,2.1305244123311935,not significant
1775276_at,ACS2,-1.6832605342386449,5.9274662465718765e-05,0.0020901863027889306,2.6798150025649097,downregulated
1777580_at,RNH203,-0.8529467805156578,0.0006675682138822001,0.006242231920652154,2.2046600998186574,not significant
1777566_s_at,ASP3-1 /// ASP3-2 /// ASP3-3 /// ASP3-4,0.03415813915068976,0.44528068047701846,0.5937800215073652,0.22637441889065324,not significant
1778030_at,MAS1,0.07999996123005104,0.059768681098697866,0.1377852563351098,0.8607972514768182,not significant
1770891_at,PUS5,0.5866878061473532,0.05742945354436879,0.13395711170391936,0.8730342250062585,not significant
1770739_at,SEC10,0.41277972239279137,0.056131019742129785,0.1318005551658776,0.8800827604175068,not significant
1780186_at,RPS31,-0.02750416376280809,0.8384807070599429,0.8991882222826051,0.04614939019936069,not significant
1776372_at,APS1,-0.20652805744431013,0.25318875595173823,0.4016325627871382,0.39617108354861547,not significant
1771781_at,DPH5,0.3823015891611918,0.007366611684429901,0.029824525552396508,1.5254264563454683,not significant
1779660_at,IDP2,2.4379204986500893,0.00021107718155816344,0.0035486945231809385,2.4499313837481482,upregulated
1772442_at,CBF5,-2.1026578678241092,0.00014797803475527472,0.003045393528824185,2.516356579433758,downregulated
1777211_at,RFX1,0.48425210472564484,0.020644465199505524,0.06239232772216338,1.2048688114840274,not significant
1779498_at,TFS1,0.2742420441256849,0.0012834325231118103,0.009113288247281264,2.0403248930619693,not significant
1778359_at,SAM1,-0.12046839275704994,0.43586257120781147,0.586535674614169,0.23170556783336727,not significant
1770372_at,VTA1,-0.171395842283219,0.23032491217692666,0.37595935815627474,0.4248591005044025,not significant
1776552_at,SWI6,-0.6462803073856908,8.564397547420154e-05,0.002369411048055885,2.6253595908530034,not significant
1774947_at,TOS4,-0.26749837320794057,0.3393011479058695,0.4933975973806177,0.30680296965552556,not significant
1770284_at,RPL37A,-0.5297679256251397,0.04980567250625456,0.12031338682357628,0.9196860476380762,not significant
1777706_at,EMG1,-1.127508159455692,1.2127152879960054e-05,0.0013529173588476603,2.868728730891351,downregulated
1778075_at,SKG3,1.0661219015415946,0.009798513089045767,0.0363309796329442,1.4397228916102836,upregulated
1775258_at,MDL1,0.014550473741302413,0.9256834365224078,0.9551724288411884,0.019918221992496505,not significant
1771040_at,ATG26,0.3808307261454727,0.055000850820853105,0.129829722446031,0.8866258713521902,not significant
1779333_at,MMR1,-0.03234373392674184,0.7766942240613075,0.8587327479301871,0.06614197488608536,not significant
1777099_at,PEX13,1.0023829005116094,0.0009263099318056007,0.007432242977071663,2.128880100699489,upregulated
1775417_at,HCR1,0.6074080123077281,0.0005870710627312216,0.005889665042944386,2.229909403708218,not significant
1773837_at,UPS1,-0.9236626300923029,0.0002096850850307974,0.0035352832772671257,2.4515757810679615,not significant
1775844_at,NMT1,0.13640091184235528,0.3580208734460953,0.5125035505657491,0.290303121519484,not significant
1774541_at,PWP1,-1.70523063699342,0.0007114952019082861,0.006457823560177534,2.189913824894588,downregulated
1775762_at,NOP56,-2.7646258363886447,5.137471821447105e-05,0.001976841269886407,2.7040282008835748,downregulated
1772565_at,PBA1,0.8517460486775092,0.01242784019542151,0.043019144015066915,1.3663382353532865,not significant
1773196_at,YKE2,-0.2987746191825478,0.11834568782558728,0.23076120446530124,0.6368372028943909,not significant
1779932_at,COQ9,-0.008663305457701422,0.8886078830407556,0.9318079589111673,0.030673584404603795,not significant
1775279_at,MSS51,-0.04419509486497542,0.5101615173889126,0.6507473047182958,0.18658762198691015,not significant
1771930_at,QRI5,0.07695198784556535,0.33043394561385564,0.484305546897561,0.31488055681923194,not significant
1773305_at,HMX1,0.6401739878697874,0.0013291805450454882,0.009323032731872334,2.0304427910289062,not significant
1778697_at,ENT2,0.568685490178761,0.00984645072991526,0.03641354097343958,1.4387370867773623,not significant
1772310_at,HRD3,0.447191028917021,0.018872273402429012,0.058275276558842674,1.2345156567572906,not significant
1771429_at,SEC13,-0.2481190962251693,0.00018691537835455286,0.003387415016017502,2.4701315916267994,not significant
1775347_at,PNP1,0.014178799351584932,0.9086796105868871,0.9450890629574096,0.024527262677665067,not significant
1772627_at,CLB4,-0.14250174509415733,0.28758327410928675,0.44027879230404676,0.35627223347563064,not significant
1769903_at,TUB4,-0.864999237878619,0.003536553936026254,0.017728193308667387,1.7513355213678512,not significant
1772730_at,CRR1,1.3947591904231385,0.003909811251594412,0.018972654243971463,1.7218719077579066,upregulated
1771392_at,FRE1,2.1226956934197685,0.0033156258203094913,0.016915573746191466,1.7717132671293772,upregulated
1774874_at,CDC123,-0.33986214698207534,0.05756772881545178,0.1341650971412363,0.8723604505640035,not significant
1776760_at,CPR6,0.1232997738738839,0.3299202511243181,0.483701175067418,0.31542285756776633,not significant
1777473_at,MSC3,0.41644799748911493,0.030976209489955022,0.08428984494677004,1.0742247450578333,not significant
1779160_at,CCC1,-1.4525960127781443,3.981876202246598e-05,0.0019110175856470533,2.7187353164435035,downregulated
1774170_at,RSA3,-0.7451946266844123,0.025193609040162407,0.07207218837457978,1.1422322909754488,not significant
1771304_at,UTP13,-2.9945042334741054,0.00027787535440634744,0.004011389528338923,2.3967051635495933,downregulated
1778085_at,IFH1,-0.27021373853152053,0.1959746131706501,0.33572826034313596,0.47401209993606397,not significant
1772779_at,BUR2,-0.0277319764627116,0.8874186254733512,0.9311292116344485,0.03099004833542214,not significant
1779638_at,ADY4,0.6036422121338026,0.09946748979883462,0.2021910262203397,0.694238123470401,not significant
1777123_at,ECM22,0.2815972645720838,0.05420678521421498,0.128449530731382,0.8912674780161138,not significant
1775432_at,CDC42,-0.37302407379838337,0.013592450095610118,0.045987088125333545,1.3373640888198741,not significant
1771376_at,BNA5,-0.163163149286609,0.0945163112417054,0.19488193382063332,0.7102284195056386,not significant
1770510_at,EST1,0.8623068469131739,0.0013358977488515233,0.009352954667172134,2.029051170631022,not significant
1771462_at,TOP3,0.44883533056009245,0.10422850079685392,0.20964643046346762,0.6785125276950248,not significant
1770792_at,THI7,-1.146934935218393,0.00019258543464733573,0.003416515632834553,2.4664165877502358,downregulated
1776724_at,FAR10,0.17038606091290823,0.3213130493325799,0.47501474609123834,0.3232929081716596,not significant
1771522_at,LIP2,-0.5845828577762167,0.0013265263665934704,0.009310391865210946,2.0310320396075663,not significant
1769875_at,VPS34,-0.02641132766017825,0.6891862304808627,0.7948735753767671,0.0997019403779647,not significant
1772484_at,ARV1,-0.5537158820621125,0.014993402432672187,0.04932206555817028,1.3069587438822439,not significant
1771766_at,MAP1,-0.4592779982607518,0.000993612533434621,0.0077337590921463945,2.1116093603960016,not significant
1772736_at,CDD1,-1.2630179329347941,0.0008403479224807258,0.007069532022224304,2.150609333995516,downregulated
1772344_at,ERF2,0.2586532462505694,0.0222880416243586,0.0660082811833834,1.1804015758727258,not significant
1779774_at,IRC20,1.9357340807078587,2.0742323875107172e-05,0.0015451806432881122,2.811020740965876,upregulated
1770400_at,RCK2,0.8231588492043359,0.00010397585193597394,0.002605040951326644,2.5841854451877206,not significant
1771169_at,YEF3,-0.6552848670267928,0.00020995597062100702,0.0035352832772671257,2.4515757810679615,not significant
1777233_at,SSP120,0.7244964464338258,0.00011499446124740184,0.002701406166858421,2.568410113049214,not significant
1772447_at,SYM1,-0.3579002771090305,0.005510694675356697,0.024272822012212005,1.614879728691378,not significant
1775988_at,NDL1,-0.35320800573571526,0.12069310163352658,0.23381596761851126,0.6311258335855783,not significant
1770128_at,HAP1,1.140783091219424,0.00504986768209994,0.02283200414976754,1.641455965295433,upregulated
1779105_at,GSY2,0.06681676587486575,0.4351296441399047,0.5858323798641297,0.2322266278615148,not significant
1772196_at,HSP60,-0.1894482591539719,0.0016910567995621641,0.010740395208648534,1.9689797378378222,not significant
1770727_at,LCB5,0.8724448436024537,0.009822596829878563,0.036381935530155736,1.4391142000579675,not significant
1769908_at,YPT6,-0.16630921626607845,0.24680885427083252,0.3950008034823881,0.4034020209618624,not significant
1772748_at,TMA7,-0.6732341383830306,0.002769385018755422,0.014977412917210279,1.8245631968375802,not significant
1779199_at,RED1,1.0766670734739092,0.07998315446844435,0.1720243873314623,0.764409980227909,not significant
1776104_at,RPS28B,0.026624232172714656,0.8698379657586057,0.9195207199005914,0.03643848019740132,not significant
1770567_at,NEJ1,0.03831757928904332,0.5446594652288713,0.6796448823077054,0.1677179489687548,not significant
1769501_at,PDR8,0.9531396244602957,0.002602120859910058,0.014417091745694445,1.8411223378260273,not significant
1771340_at,BOP2,1.3031376342025849,0.003399227310444244,0.017245476345652135,1.7633248052727524,upregulated
1770987_at,SEC22,-0.3102689254986758,0.015084223082256234,0.049561151486138336,1.304858611935473,not significant
1772009_at,DCS1,0.09285061844992006,0.1773049737393553,0.3105607874697347,0.5078533807407238,not significant
1779459_at,YCS4,1.2231268919462595,0.0015060447478752051,0.010047157411171648,1.9979567934936602,upregulated
1773974_at,PIG1,1.1898999840553521,0.0006642062562644985,0.0062250823057104976,2.205854902115022,upregulated
1771390_at,MCM5,0.22275713891624063,0.09899018623007044,0.2015275335658251,0.6956656102731795,not significant
1770868_at,SMD2,-0.18852018655994077,0.2654333938643596,0.41503163945481786,0.38191879409063983,not significant
1774453_at,DBP9,-1.9827576852044078,0.0005337907309830334,0.00560993631565835,2.2510420688534905,downregulated
1774819_at,YSH1,0.14211213269482523,0.17079178654160104,0.3017593140972399,0.5203393160985265,not significant
1780013_at,ECI1,-0.18095245446380928,0.12126033209740164,0.23457831636757037,0.6297121350897995,not significant
1772783_at,NNT1,-0.5047794317032043,0.005498556484733909,0.024251926154041342,1.6152537628410455,not significant
1769455_at,CTS1,-0.7319331165994921,0.0005587708045253743,0.005730383790304838,2.241816290348513,not significant
1769397_s_at,RPS30A /// RPS30B,-0.31982378755781204,0.0398398149533353,0.10195427747585548,0.9915945487461596,not significant
1775739_at,MEC3,0.7971525294807101,0.0004164662594117551,0.00490424922721084,2.3094274676796682,not significant
1776341_at,GUF1,-0.11139883569660054,0.23631361724375946,0.382696385483077,0.41714563961027334,not significant
1771830_at,GCD7,-0.6002021002612425,0.0012091844836241846,0.008797581915476093,2.0556366806992354,not significant
1776846_at,SEC72,0.39641934564997433,0.0032072116562297595,0.01650113417103522,1.7824862044349388,not significant
1775614_at,GSP1,-0.7335270021485336,0.0011350157176140841,0.008414824804672125,2.0749549215367846,not significant
1773151_at,ATP14,-0.4672024415739184,0.0046294729966533145,0.02148232734922608,1.6679186698918087,not significant
1772414_at,YHC1,0.08035123521950835,0.6235780742178547,0.7463523242378172,0.12705611039463982,not significant
1769870_at,ECM38,1.002278320657518,0.006948268199446587,0.02859912424992554,1.5436472654460622,upregulated
1769962_at,EXG1,0.4538384933753923,0.007189467431070245,0.029293997049491288,1.5332213665189995,not significant
1770532_at,MET17,0.8151643018664435,0.007283912225217963,0.029590554943190298,1.5288468899760566,not significant
1778035_at,ACO1,-0.07420203307397798,0.343192101284219,0.4971372326131953,0.30352370957689856,not significant
1777661_at,STT4,1.385340649652748,1.7739876450566083e-07,0.0002769448140739802,3.5576067628160546,upregulated
1771212_at,UBC12,1.5218628132815508,0.0013836672740707484,0.009576134243853793,2.0188097743647746,upregulated
1773608_at,CDA1,-0.39253881030427984,0.049446971889531385,0.1197435547843523,0.9217478532530292,not significant
1779567_at,CDA2,-0.07754833836685034,0.6396552475554838,0.7581510352805126,0.12024426764654472,not significant
1777877_at,IMH1,-0.16730854013068172,0.01501658196370481,0.04938345100793445,1.3064185640328054,not significant
1778937_at,CDC25,0.4142657798636666,0.012471907417383908,0.04315801274767934,1.3649385610370128,not significant
1769866_at,MRPL15,-0.8709075746025983,0.005230936545785825,0.023351174253409924,1.6316912753139858,not significant
1770115_at,SPH1,0.03449769039047662,0.6594461750948806,0.773699311849061,0.11142778941652234,not significant
1777823_s_at,SPH1,0.46988306726680606,0.1958865737314832,0.33568268429318615,0.4740710606282858,not significant
1775634_at,CDC3,0.6689860433516105,0.0020798824470722693,0.012474686591971538,1.9039703565732802,not significant
1779168_at,NKP2,-0.883405017003777,0.0019025946663948784,0.011693787690867959,1.9320447953560564,not significant
1771170_at,TAD3,-0.30658303428180345,0.01279360951893065,0.04404806705194523,1.3560731448476835,not significant
1779881_at,EST2,0.04910466976599701,0.6958523647342523,0.7996082693812733,0.09712272314811127,not significant
1772205_at,BUD6,0.11736269726836213,0.22696142183074214,0.37245429856761936,0.4289270090836078,not significant
1775161_at,MMS22,0.9178401914661558,6.238890543744083e-06,0.0010996547719683118,2.9587436368067506,not significant
1772052_at,SFH1,-0.336775584482919,0.010255459394903106,0.03753237115455497,1.42559399762237,not significant
1771937_at,CWC24,0.7251622148251834,0.005265741623723452,0.0234586320685079,1.629697316279296,not significant
1774665_at,PEX30,0.367521097375297,0.006274357466621438,0.026752313068762808,1.5726386618831014,not significant
1775407_at,RPL38,-1.0349678360688674,0.011548370258919156,0.04074930261203376,1.389879819423076,downregulated
1778218_at,TMA10,0.2295332469023097,0.008435142698669186,0.0328039997904117,1.4840731995505527,not significant
1771172_at,NMA1,0.3156176886812415,0.051846058184509075,0.12405818345529125,0.9063745823611139,not significant
1779455_at,REC102,0.7106047648293977,0.006739343521716353,0.028034848117745075,1.55230179240315,not significant
1774929_at,CHS5,0.4681107997305546,0.005240131841355071,0.02337312684176662,1.6312831840867292,not significant
1776589_at,MID2,-0.08695536808457074,0.12068739573252558,0.23381596761851126,0.6311258335855783,not significant
1775933_at,RPS25B,-0.18823974546515612,0.16485621295145486,0.29451507195250914,0.530892475076151,not significant
1777353_at,NUP2,0.2862890266471986,0.0019665289197546673,0.012005713986077656,1.9206120071193917,not significant
1770607_at,SGD1,-0.12051077278430129,0.6027176354292592,0.7295633938824705,0.13693696502185546,not significant
1772048_at,VRP1,0.48703855501645127,0.009060472832784163,0.034343686131344205,1.4641530935493527,not significant
1778794_at,RPP0,-0.4255283170722841,0.007454312066935048,0.030027018925770588,1.5224877822982816,not significant
1772998_at,SPO77,-0.7685799359254942,0.02256617113540821,0.06657751570403372,1.1766724142883758,not significant
1772521_at,FKS1,0.20378931748150286,0.010204968405524461,0.0373726188792129,1.4274464679801806,not significant
1770144_at,GAS2,0.28051153183755123,0.11659994809534648,0.22820581346271648,0.6416732962779285,not significant
1772638_at,RPL26A,-0.9599342372116523,0.0004922094836539238,0.005389644526422926,2.268439877726794,not significant
1775553_at,KAP95,-0.2583772707902183,0.2160027278227506,0.3600973110930998,0.44358012156620175,not significant
1774282_at,DIC1,0.06173031779342196,0.611072393577242,0.7357666227337247,0.13325991736293372,not significant
1779805_at,ORM2,-0.10504386711327676,0.021927972328210463,0.06515195258365522,1.186072564086474,not significant
1772618_at,NIT3,-0.15704508736468345,0.020217369545733454,0.06137094844327089,1.2120371649595731,not significant
1773973_at,BUD8,0.02533284850941182,0.12672751400994461,0.2421634455438838,0.6158914127896299,not significant
1773863_at,TAL1,0.08007998487784744,0.24986546981439528,0.3980944531464808,0.40001387362077,not significant
1773750_at,ILV5,-1.0382993210813776,0.0003885021315622431,0.004742662118269485,2.3239778147109966,downregulated
1774049_at,RSC2,0.3442076080382535,0.04842965468683147,0.11794946878040881,0.9283040107449534,not significant
1777563_at,ADE13,0.02979089997874243,0.7934169443922219,0.8704407557793595,0.06026078263245312,not significant
1771137_at,VPS38,0.5978205097761873,0.030494895657232644,0.08325757372006512,1.079576249410577,not significant
1776752_at,DCR2,1.0362269576059695,0.013854199126658537,0.04665599015597057,1.331092589330685,upregulated
1774028_at,STE11,0.6944990586237678,0.004542676369633887,0.021241920140076642,1.6728062282427054,not significant
1770945_at,NMD4,-0.7454291437057557,0.00034800736023577123,0.004463643700301066,2.3503104792068625,not significant
1770687_at,GRX8,0.6259594420430749,0.23303066782154447,0.37889586935780956,0.42148012928528245,not significant
1773427_at,RPS22B,1.1545040897508123,0.004965853252120715,0.022573562537094496,1.6463998955918309,upregulated
1772064_at,MDM30,0.1339671218755035,0.15627730492063538,0.28270127266556916,0.5486722363976757,not significant
1773685_at,SSQ1,1.0381627031078315,4.39376564326511e-06,0.0010868063545552472,2.96384783092749,upregulated
1775523_at,ARC18,-0.24711328021321544,0.0012871390811522191,0.009121826121161771,2.039918210470402,not significant
1772145_at,ROM2,0.5292790283692097,2.1861845263225213e-05,0.0015513392534839295,2.809293218430857,not significant
1776363_at,SUR4,-1.5265990538015368,4.7684633223565474e-05,0.0019623862197570706,2.707215514488012,downregulated
1775195_at,VID22,0.46017623586460404,0.04499081202530165,0.11138640548538659,0.9531678108046049,not significant
1777027_at,STP3,0.001953058852233529,0.9728982808175396,0.9860723810771724,0.00609120519197868,not significant
1771442_at,PSY3,0.7308179188426641,0.0011607154115049834,0.00853012644043474,2.069044531320623,not significant
1776768_at,FBP1,-0.31013003698441616,0.21916313541927634,0.36381812909947625,0.43911566378903955,not significant
1778180_at,SEC61,0.05123015069632596,0.6249997076575119,0.7473461872503874,0.1264781767855427,not significant
1777638_at,CSR1,-0.5068412083757188,0.00854473259601541,0.03310061602596824,1.4801639236203785,not significant
1774822_at,CTF3,0.08118876885194463,0.31118184954699535,0.4639861964891861,0.33349493944026665,not significant
1773389_at,NAM2,0.29575124710873124,0.1589097598031534,0.28623139197772546,0.543282737399911,not significant
1773057_at,SMC6,0.8388873015553555,0.0007723861507409967,0.00675250868423809,2.170534848604524,not significant
1774347_at,IKI3,-0.9433114033530937,0.00023216758063913421,0.0037587071425547536,2.424961510765877,not significant
1773514_at,SWC7,-0.48409310970981906,0.09861234082843673,0.20120157964397994,0.6963686139343467,not significant
1774150_at,VAC14,0.45091503792462406,0.0005817803297331683,0.0058704482394497355,2.231328736829482,not significant
1770539_at,REH1,-0.6630680796404543,0.002632118437022663,0.014490574448253734,1.8389143974990378,not significant
1772294_at,RPS29A,-0.17308585812283703,0.378687518110729,0.5328737056289011,0.27337570926183413,not significant
1772433_x_at,RPS29A,-0.19516590085830157,0.2577685672108343,0.4061267160438289,0.3913384405794543,not significant
1775615_at,STE23,0.7117928408421893,0.004667684659185811,0.021604598879958723,1.6654537925713426,not significant
1778613_at,ECM19,0.3515497570374144,0.05177688122403603,0.12394693494332217,0.9067642083367444,not significant
1773819_at,CCW14,-0.06743158693044168,0.02809284497707428,0.07831597191568056,1.106149658025402,not significant
1776719_at,ATP10,-0.47822249932797245,0.22044002859827155,0.3651612297289543,0.4375153390473797,not significant
1773691_at,CST9,0.6111833044128667,0.017286091738208432,0.05445940271871627,1.2639271260769966,not significant
1773919_at,COX8,-0.9091244610475838,0.0004018777568744723,0.004804176924000454,2.318381007159587,not significant
1770736_at,VPS33,0.3739689168124463,0.05844582826972589,0.13547115860069806,0.8681531549283961,not significant
1772719_at,AFG2,0.16956322493858925,0.10473976751404519,0.21044239371088175,0.6768667668942913,not significant
1779840_at,SKI2,-0.0607204462677819,0.5184134370528292,0.65744714403079,0.1821391568739209,not significant
1776875_at,BDF1,0.18507327806498972,0.02472003487844823,0.07108961609254796,1.1481938310993498,not significant
1769388_at,DUS3,-1.2646066890110026,0.0012452471680638774,0.008953450415965602,2.0480095671603853,downregulated
1776332_at,SFP1,0.18180147849510983,0.3772238175434506,0.5313800242338759,0.27459477572186597,not significant
1772611_at,FLD1,-0.7392800093820511,0.003905686928441063,0.01896948744622397,1.7219444035490752,not significant
1778381_at,DUS4,-0.5586933021794164,0.0008364831223006347,0.007054195996653132,2.15155247788622,not significant
1777989_at,RPL31B,-0.023141275000614296,0.8845831160874087,0.929224739129846,0.031879236318470144,not significant
1776118_at,UTP21,-1.4769351894465335,0.00026691192665938106,0.003969067334970254,2.4013115332525836,downregulated
1771639_at,VIP1,0.2604987488165526,0.0005694127200026251,0.005799200563083585,2.2366318710872326,not significant
1779860_at,CTR3,-0.562775844272472,0.010581321392923384,0.03822591940227345,1.4176420602248083,not significant
1775957_at,BER1,-0.6095591356907906,0.008824160656990173,0.03383523777529425,1.470630767188924,not significant
1780183_at,VPS36,0.7297448979563969,0.0038819210348327343,0.018891864533049182,1.7237251772579543,not significant
1773022_at,CDC73,-0.6880606499550179,7.961282946058169e-05,0.0023324638078960768,2.6321850863394336,not significant
1779468_at,URA4,-1.4569791661591793,1.57224220572852e-05,0.0014753698297682188,2.8310991017907137,downregulated
1774727_at,RPN13,0.06201325684972505,0.4881106046991387,0.6331170844777713,0.19851596701191662,not significant
1773479_at,ATG17,0.1899707238703288,0.09182717057657255,0.19076289403742694,0.719506097566798,not significant
1774295_at,SPP382,0.1522483425703794,0.0023617890269781094,0.01353844885535472,1.8684310913488034,not significant
1779242_at,TUS1,0.9950222710298381,0.0010875365119467084,0.00818498553894878,2.0869820835532367,not significant
1774755_at,MAG2,0.6087723069461772,0.007599804215535474,0.030432634835973492,1.5166604451053076,not significant
1772116_at,CRN1,1.1272317647833279,0.003199949477679146,0.016481162341509887,1.783012162741886,upregulated
1771831_at,SEN1,2.2042671693057505,5.849107636596668e-06,0.001089802192804436,2.9626523225817465,upregulated
1776350_at,ATG23,1.3265790067548286,8.08336000693909e-05,0.0023419751480440757,2.630417717771165,upregulated
1776705_at,IMD3,-0.47360368962250665,0.0030741597612545823,0.01606619697321381,1.7940869128453238,not significant
1770836_at,CNA1,-0.5844235978939745,0.009050282753413177,0.034340795114339996,1.4641896535614543,not significant
1779745_at,TSR2,-0.17242712656596065,0.31983434535604166,0.47366170565805976,0.32453172545499137,not significant
1771731_at,ECM30,0.6432184816062084,0.002906411743326617,0.015521336342741901,1.8090708899532117,not significant
1771388_at,DIF1,-0.27183799123881836,0.016278034885799587,0.05204399216852484,1.2836293971553676,not significant
1775480_at,CAR2,0.1960269956288061,0.04070048346779391,0.10343601938047717,0.985328201143494,not significant
1779812_at,LSM3,-0.2996077072071618,0.07031623535978263,0.15621106083186473,0.806288218293713,not significant
1777046_at,MRPL4,-0.38486739624445204,0.002425056585521077,0.013749975225798121,1.8616980843289086,not significant
1773637_at,SEC39,0.8722338128036572,1.657786126527897e-05,0.0014849415402210541,2.8282906434909845,not significant
1778592_at,RPS1A,-0.9589834319577437,0.001962574704839534,0.011988270751529586,1.9212434572039174,not significant
1774810_at,SIR3,0.6025445713038108,0.00033565816225731025,0.004400381350666532,2.3565096845789415,not significant
1777083_at,ECM7,0.6201344390016437,0.0008830071218742205,0.007271666788124704,2.1383660301428393,not significant
